Country Name;Country Code;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
Bulgaria;BGR;4,454060078;5,429619789;5,2604599;4,950489998;4,170660019;2,372070074;2,230079889;;2,739429951;;;3,384239912;3,386080027;3,998450041;4,249889851;4,108799934;3,903460026;3,680340052;4,219089985;4,274290085;3,857460022;3,546900034;3,476500034;4,057660103;;;;4,077559948;4,052020073;4,214290142;4,482970238;4,70923996;4,50109005;;
Bahrain;BHR;;;;;;;;;;;;;;;;;2,874409914;2,575000048;2,496779919;;2,35114975;2,312353965;2,544830084;2,382869959;2,369189978;2,553440094;2,802482903;2,216370106;2,388939768;2,111469828;2,058019075;1,851159401;1,711921271;1,887781679;
Bahamas, The;BHS;;;;;;;;;;;2,232840061;;;;;;;;;;2,451659905;2,355766386;2,303911972;2,424288424;2,247147055;2,272317592;2,58786213;2,695101621;2,492641125;2,625731765;3,712522996;3,048906552;2,623670214;2,741915702;
Bosnia and Herzegovina;BIH;;;;;;;;;;;;;;;;;;;;;;;;;3,314739657;3,018112867;4,264510155;2,838684242;3,892970085;4,044499874;3,019540884;4,136229992;2,970129864;3,245648266;
Belarus;BLR;;;;;;;;;;6,000010014;6,196619987;;;;5,712259769;5,871029854;6,076960087;5,152100086;;4,368939877;5,220039845;4,684790134;4,959640026;5,009419918;4,818329811;4,787509918;4,946549892;4,795000076;4,836569786;4,979489803;4,862639904;4,606410027;4,628230095;4,951479912;
Belize;BLZ;;;;;;;;;;4,03494978;3,683569908;4,235199928;;3,901200056;4,009669781;;;;4,299960136;4,801199913;5,242519855;5,517869102;5,473519895;5,124740124;5,139500141;5,357110023;5,726039886;5,950719833;6,127799988;5,963779926;5,213019848;5,962989807;4,604159832;4,231430054;4,622763172
Bermuda;BMU;3,136199951;3,150650024;3,4760499;;;;;;2,152270079;;;;;1,666270018;1,775879979;1,988770008;;;;2,289200068;2,306689978;2,196569883;2,385971371;2,279503207;1,536880016;1,501639962;2,039058742;1,324959993;1,935954668;1,926798272;1,748347975;1,945653258;1,775833389;1,865104408;
Bolivia;BOL;;;;;;;;;;;;;;;;;6,434219837;6,720489979;6,723020077;7,574860096;6,973790169;6,450560093;6,627999783;6,803219795;7,478129864;8,143429756;8,15060997;8,097240448;8,015870094;8,091039658;8,437109947;7,962150097;7,575500011;8,315890714;
Brazil;BRA;;;;;;4,568160057;;;4,756659985;3,800620079;3,948930025;3,844680071;3,750370026;;3,974479914;4,4790802;4,870600224;4,974259853;5,268839836;5,463550091;5,648799896;5,737410069;5,855100155;5,838850021;5,948480129;6,24105978;6,314040184;6,32047987;6,088510036;5,963469982;5,771500111;5,49698019;5,619229794;;
Barbados;BRB;;6,638700008;;;;;;;;4,341239929;4,71585989;6,055369854;5,880620003;6,245699883;6,024280071;5,669650078;;5,220610142;4,920740128;5,1104002;6,052619934;;4,588230133;4,503069878;5,359509945;5,159975172;4,197199821;3,956209898;5,404478256;3,722280025;3,86529994;4,49793005;4,14000988;3,775449991;3,555931881
Brunei Darussalam;BRN;2,308160067;2,161129951;2,477720022;2,842040062;;;;;3,83446002;3,596090078;3,384609938;;;;;;;;;;1,843840003;3,322139978;2,889640093;;3,353219986;;4,42539978;;;;;;;;
Bhutan;BTN;;;;;;;;;;;5,786759853;5,449850082;;;6,123119831;6,764200211;;;4,569509983;4,418879986;3,823189974;4,316589832;;5,165639877;5,461830139;6,928890228;6,40447998;6,617239952;6,478099823;4,509827838;5,469917783;6,598386064;7,469819803;5,845190048;
Botswana;BWA;5,739630222;;6,840610027;;;;;;;;;;;;;10,67858982;;9,04666996;;9,825300217;;10,82655374;8,109872974;8,017206406;7,88874189;8,394579416;8,735892964;7,809244439;7,905386053;8,398996603;8,05833661;;;;
Central African Republic;CAF;2,244199991;2,276309967;;;;;;;;1,690019965;1,612650037;;1,519569993;1,539800048;1,624529958;1,652220011;1,415060043;1,313320041;1,290009975;1,254580021;1,117609978;1,107920051;1,980347248;2,638214238;2,220153317;1,910228588;1,754088983;1,753650139;1,565875968;1,767920746;2,144680612;1,872516917;2,115091295;1,829959113;
Canada;CAN;5,969220161;6,859519958;6,746630192;7,678349972;6,658299923;6,304769993;;;5,493770123;5,530799866;5,423319817;4,953030109;4,993080139;;;4,765880108;;4,766409874;4,62612009;4,840579987;5,356369972;5,262050152;;4,589009762;4,843589783;4,739379883;4,816420078;4,959969997;4,888979912;4,772930145;4,887949944;4,748600006;4,880219936;;
Central Europe and the Baltics;CEB;;;4,990854979;4,671164989;4,699719906;4,610209942;4,334750175;;4,925189972;4,570369959;4,868400097;5,081589937;5,179230213;5,106709957;4,875669956;4,809350014;4,836530209;4,591599941;4,836490154;4,946360111;4,723750114;4,56317997;4,431954861;4,501279831;4,507669926;4,787479877;4,627260208;4,077559948;4,215410233;4,267799854;4,625030041;4,684060097;4,316464901;;
Switzerland;CHE;4,391940117;4,545070171;;4,944590092;4,908889771;4,912899971;4,922609806;;4,751520157;4,759530067;4,658780098;4,822189808;5,17881012;5,384009838;5,314290047;5,084720135;4,841209888;4,583950043;4,757259846;4,925610065;4,802100182;4,856639862;4,898620129;4,913929939;4,930570126;4,99559021;4,981639862;5,017650127;4,930089951;5,014389992;5,276760101;5,037089825;4,924190044;;
Channel Islands;CHI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chile;CHL;2,250159979;;;2,383719921;2,511820078;2,564699888;2,777209997;2,985169888;3,323129892;3,708389997;3,757070065;;4,048810005;3,918689966;3,543070078;3,280169964;3,040149927;3,233160019;3,79189992;4,254759789;4,189539909;4,061729908;;4,548140049;4,751679897;4,903900146;5,36646986;5,432789803;5,473060131;5,626309872;5,629930019;4,999239922;4,897530079;;
China;CHN;;;1,65455997;1,657850027;1,985710025;1,841920018;1,853389978;;1,844329953;1,888039947;;;;;;;;;;;;;;;;;;;;;;;;4,001279831;
Cote d'Ivoire;CIV;;;6,781139851;6,50304985;4,78869009;4,301449776;2,724760056;2,618119955;2,434989929;2,685290098;2,40031004;2,444770098;2,810480118;2,864370108;2,911760092;2,919440031;2,819999933;3,016139984;3,098530054;3,173939943;3,246510029;2,865760088;3,434469938;3,458600044;3,314169884;3,494129896;3,935930014;3,736540079;3,211649895;3,413069963;3,786740065;3,327189922;3,511970043;3,426170111;
Cameroon;CMR;3,287100077;3,220230103;2,750999928;;;;;;;;1,702849984;2,297339916;;2,822590113;2,795300007;2,65651989;2,539910078;2,87816;2,498270035;2,907900095;2,84803009;2,653369904;2,603060007;2,655479908;2,583960056;2,657919884;2,562340021;3,059629917;3,030960083;3,047399493;3,103901399;2,849307627;2,659523783;2,839076237;
Congo, Dem. Rep.;COD;;;;;;;;;;;;;;;;;;;;;1,524979949;;;2,062210083;1,951429963;2,170439959;2,118690014;1,454949975;;;2,622638353;2,660484741;2,844665145;;
Congo, Rep.;COG;;;;;6,373119831;4,910339832;;;4,068270206;;;;3,208319902;2,836159945;2,288130045;1,681020021;;;;;5,686729908;2,646529782;2,739230616;5,013881409;3,182569981;3,138829947;4,871140969;4,172369957;2,771670103;3,24716414;4,222088795;3,312815363;2,727382533;3,340052093;
Colombia;COL;;;;;;;;;3,926440001;4,44080019;3,511209965;3,708679914;4,268129826;4,325139999;4,079349995;4,020989895;3,916719913;4,083010197;3,938780069;4,776519775;4,83382988;4,466080189;4,370389938;4,878550053;4,629459858;4,470389843;4,477210045;4,535510063;4,449100018;4,510690212;5,261660099;;;;
Comoros;COM;;;;;;;;;2,201359987;;;;2,258419991;;;;;;4,42264986;;;2,830450058;2,747839928;2,382760048;2,744729996;2,545059919;;;;;2,378050767;2,2748539;2,431644241;2,341468967;
Cabo Verde;CPV;;;;;;;;;6,391769886;6,801680088;;;7,876820087;;7,476640224;;6,529600143;4,959819794;5,034649849;4,865869999;5,076580048;4,597849846;5,397695758;4,561570168;4,521349907;4,806220055;4,754759789;4,592780113;4,787922702;4,165299892;7,094007024;6,154903031;4,72525548;4,348285414;
Costa Rica;CRI;;;;;;3,352720022;3,890719891;;;5,394360065;4,666950226;4,832029819;5,150440216;5,133739948;4,890629768;;4,616139889;4,63451004;4,886970043;6,010300159;6,565740108;6,379889965;6,582399845;6,687399864;6,67952013;6,87349987;6,893959999;7,069809914;6,769919872;6,738080025;6,62898016;6,248419762;;;
Caribbean small states;CSS;3,654129982;;;;3,431809902;3,558549881;3,248769999;3,325210094;2,438920021;2,756119967;2,755650043;3,065289974;3,543009996;3,136600018;;;;;;;4,211554588;3,850788402;3,573980006;3,752758729;3,59013797;4,424593308;4,214282275;3,32936879;3,471417627;3,553861162;4,257669926;3,00432992;2,673310041;3,011149883;
Cuba;CUB;;7,14496994;;7,074769974;5,619480133;;;;6,208730221;6,755239964;7,704810143;8,358090401;9,571169853;9,940859795;10,26823044;10,55778027;9,057169914;11,86820984;14,05908012;13,12485981;12,83730984;;11,55166049;10,67169596;9,607456845;8,963357856;9,01309318;8,444135404;8,024984611;9,047004861;11,5248184;9,385862056;8,440863517;;
Curacao;CUW;;;;;;;;;;;;;;;;;;;;;;5,647253928;5,382835904;5,116330147;5,954647186;5,95011209;6,234953895;5,914447856;5,938732708;5,811556329;7,116452388;6,181602367;6,081670336;5,30074159;5,443137255
Cayman Islands;CYM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,16376946;1,136700034;1,455420017;1,312530041;1,488940001;1,570240021;
Cyprus;CYP;3,339240074;3,5753901;3,780299902;4,09555006;4,159969807;3,741230011;;;;4,772079945;4,9895401;5,11552;5,581669807;6,670229912;6,117720127;6,286670208;6,330279827;6,28083992;6,722770214;7,205470085;6,525599957;6,520420074;;6,467470169;6,421110153;6,304910183;6,11811018;5,69961977;;5,162930012;5,564620018;5,082439899;4,735889912;;
Czechia;CZE;;;3,725430012;4,129479885;4,617310047;4,485839844;4,218850136;;3,559890032;3,644409895;3,61999011;3,714900017;3,939039946;4,10311985;3,981300116;3,862509966;4,196249962;3,85007;3,732079983;4,155320168;3,993419886;4,20788002;4,190499783;4,02132988;3,936039925;5,719130039;5,500800133;3,755739927;4,215410233;4,467370033;4,625030041;4,651639938;4,302919865;;
Germany;DEU;;;;4,391739845;4,316649914;4,41835022;4,477980137;;4,444459915;;;;;;;;;;4,473370075;;4,995250225;4,885839939;4,831530094;4,839119911;4,825829983;4,76157999;4,746310234;4,778309822;4,884009838;5,027579784;5,516009808;5,367340088;5,239160061;;
Djibouti;DJI;;;;;;;;;;7,629479885;9,659999847;7,805429935;8,447600365;8,889849663;9,264670372;8,365889549;8,278779984;8,40625;;;4,49022007;;6,351275518;4,647825331;4,384075213;3,598949909;3,922260046;3,733449936;3,751430035;;;;;;
Dominica;DMA;;;;;;;;;5,739840031;4,028580189;;;;;;;;;;;;;4,528962879;4,354281032;4,332166301;3,407119989;5,129719519;4,716050057;5,153604627;5,534490108;4,69630003;5,71689183;6,043142434;4,694237463;5,385721891
Denmark;DNK;;5,598539829;;7,777400017;7,477980137;7,47743988;7,891300201;;8,112010002;7,93460989;8,090000153;8,210949898;8,206000328;8,109840393;8,187660217;8,064749718;7,716239929;7,596819878;7,441959858;8,412799835;8,550250053;8,477160454;7,245709896;8,468640327;7,638339996;;7,715340137;7,370009899;7,327469826;7,27587986;7,385739803;6,959159851;6,35586977;;
Dominican Republic;DOM;;;;0,773949981;0,893369973;1,033300042;1,22724998;;;;1,888290048;1,967829943;1,914010048;1,84465003;;;;2,046789885;;;1,887287887;1,879257558;;3,62818152;3,622434431;3,604002773;3,850495608;3,920267523;3,928494675;4,042768731;4,517698508;3,580432716;3,610888721;3,760647738;
Algeria;DZA;;;;;;;;;;;;;;;;;;;4,111420155;;8,691770901;9,124534486;7,029508898;6,659060355;6,548898415;6,176330146;6,502108435;5,734823509;5,812751272;5,575365634;6,193917245;5,514032818;4,74924673;5,610157177;
East Asia & Pacific (excluding high income);EAP;;;;;;2,252955019;2,686659932;3,51327002;;;4,208930016;2,69233501;2,89222002;;2,748470068;;;3,078419924;3,508500099;3,861939907;3,77718997;3,780230045;4,472440004;4,326179981;3,540123121;3,583600044;3,469069958;3,441989171;2,766353125;2,577833995;3,153141717;2,945174888;2,284901512;3,018011134;
Early-demographic dividend;EAR;;;;;;;;;;4,110370159;3,817895055;4,071680069;3,520090103;;;;4,128210068;3,60984993;4,111420155;;4,006750107;3,870579958;4,202625036;4,498549938;3,898780232;4,023880124;4,001700044;3,925788731;3,870578851;3,489830272;4,090565422;3,860703821;3,589514971;3,289340019;
East Asia & Pacific;EAS;;;;;;;;;;;;;3,636954904;;3,539435029;;;3,178879976;3,266524911;3,861939907;3,510030031;3,511749983;3,509609938;3,942170024;3,540123121;3,50010227;3,385175524;3,418656865;3,197693959;3,084998327;3,306289911;2,982124285;2,887386894;3,514800072;
Europe & Central Asia (excluding high income);ECA;;;;;;;;;;3,75532496;3,469280005;;3,136129975;;3,337610006;3,396839976;3,297479987;3,413269997;;4,205529928;;4,004330158;3,95983359;4,677114964;4,412580013;4,305500031;4,446125031;3,967705011;4,095134974;4,044499874;4,386134863;4,135809898;3,667515039;3,709180117;
Europe & Central Asia;ECS;;;;4,950489998;4,762879848;4,592730045;4,481690168;;4,444459915;4,499660015;4,167860031;4,579915047;4,445459843;4,801290035;4,805609941;4,876989841;4,907670021;4,715410233;4,909739971;5,062630177;5,143559933;4,856639862;4,806925058;4,997809887;4,878200054;4,840889931;4,833845139;4,647570133;4,650819778;4,607059956;4,856899977;4,70923996;4,568569899;;
Ecuador;ECU;;;;;;1,997640014;;;2,195369959;1,547340035;1,202659965;;;;;;;;;4,5176301;4,600289822;4,744249821;4,653100014;4,929979801;5,210209846;5,105700016;4,463976688;4,606677335;4,625026059;4,245779991;4,261030197;3,647769928;3,59897995;3,893650055;
Egypt, Arab Rep.;EGY;;;4,050670147;4,197700024;4,583759785;4,604000092;4,671569824;;;;;;;4,945630074;4,6707201;4,794429779;4,001780033;3,68460989;3,760829926;;;;;;;;;;;;;;;;
Euro area;EMU;4,5553298;4,427794933;4,890619993;4,898984909;4,699719906;4,67394495;4,785865068;;4,534309864;4,50165987;4,583250046;5,232170105;5,023880005;5,063329935;5,041190147;4,975469828;4,926285028;4,786975145;5,065884829;5,620790005;5,430665016;5,198929787;5,154604912;5,248534918;5,120069981;4,924779892;4,833845139;4,801059961;4,679409981;4,781160116;5,291399956;5,082439899;4,957535028;;
Eritrea;ERI;;;;;;;1,638550043;;4,620580196;5,26281023;;4,047160149;3,523900032;;3,148969889;;2,127000093;;;;;;;;;;;;;;;;;;
Spain;ESP;3,636189938;3,745029926;3,83991003;4,247920036;4,48788023;4,437799931;4,459799767;;4,291210175;4,263879776;4,167860031;4,111470222;4,133510113;4,171269894;4,154850006;4,140900135;4,180019855;4,246150017;4,516290188;4,895209789;4,836080074;4,718979836;4,460110188;4,328519821;4,275249958;4,2490201;4,19328022;4,178450108;4,15046978;4,202559948;4,851160049;4,813159943;4,585539818;;
Estonia;EST;;;5,281410217;5,69822979;5,494289875;5,898660183;6,054920197;6,337880135;6,235360146;6,652490139;5,339459896;5,232170105;5,433030128;5,271719933;4,875669956;4,809350014;;4,619669914;5,48375988;5,959760189;5,517539978;4,995140076;4,673409939;4,780069828;4,325860023;5,051270008;5,055119991;4,86288023;5,139629841;5,164150238;5,441800117;5,215149879;5,207339764;;
Ethiopia;ETH;;;;2,296900034;;;2,707079887;2,690799952;;;3,886149883;3,700289965;3,632450104;;;;5,490960121;5,451129913;5,408199787;4,422070026;4,496590137;5,485760212;5,56678009;4,498549938;4,602019787;4,737918689;5,061514;5,49905076;5,220111895;4,480869461;4,090565422;4,065248743;3,736495122;2,927244777;2,297806957
European Union;EUU;4,577944994;4,880970001;5,005630016;4,953754902;4,699719906;4,67394495;4,753920078;;4,534309864;4,570369959;4,868400097;5,081589937;5,179230213;5,106709957;5,043785095;5,073949814;4,944900036;4,858540058;4,99737978;5,566284895;5,368800163;5,116889954;4,833119869;4,997809887;4,93859005;4,894269943;4,833845139;4,647570133;4,591645002;4,627369881;4,930794954;4,793294907;4,655089855;;
Fragile and conflict affected situations;FCS;;;;;;;;;;;;;;;;;;;;;3,095960021;3,269814968;3,18682003;3,571994901;3,671705008;3,255800009;2,958430052;3,059629917;2,771670103;3,147281816;3,378387501;3,143354702;;2,334517675;
Finland;FIN;5,338600159;6,336460114;6,520189762;7,495729923;6,864860058;6,81648016;6,866109848;;;5,871230125;5,711639881;5,840849876;6,018650055;6,168869972;6,158239841;6,025829792;5,929609776;5,671649933;5,830460072;6,459980011;6,504310131;6,456240177;7,171549797;7,152880192;7,138329983;7,071990013;6,90873003;6,408269882;6,317719936;6,453000069;6,681280136;6,588200092;6,376039982;;
Fiji;FJI;;;;;;;;;5,524700165;5,168640137;5,877739906;5,643109798;6,275869846;;6,209159851;5,167059898;5,655320168;5,894720078;4,25357008;4,498479843;;4,17305994;4,461505922;3,882889986;3,769609236;4,80931781;4,835902492;4,651191606;4,797060494;5,15273176;5,805195129;4,852686271;3,938395391;4,246797909;
France;FRA;4,5553298;4,880970001;4,77560997;5,464419842;5,659560204;5,812049866;5,781159878;;5,711480141;;;;;;;;;;;;;;;;;;;5,464829922;5,425409794;5,366380215;5,658720016;5,417429924;5,324359894;;
Faroe Islands;FRO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Micronesia, Fed. Sts.;FSM;;;;;;;;;;6,424910069;6,706870079;;;;;;;;;;;;11,71922914;12,34388319;12,22816809;12,40791988;13,814728;12,68158217;9,942744643;10,69316827;11,55913978;;;;
Gabon;GAB;;;2,805520058;;;;;;3,419660091;3,081229925;3,827090025;;;;;;;;;;3,078089952;2,987459898;3,013400078;3,029710054;2,666670084;2,824359858;2,667730897;3,555708011;3,071542956;2,874309832;3,398740879;2,700792899;2,207736504;2,315942877;
United Kingdom;GBR;4,055520058;4,122479916;4,334489822;;4,850830078;4,839260101;4,378260136;;4,207079887;3,98845005;4,018219948;4,100140095;4,611929893;4,801290035;4,735549927;4,929769993;4,976490021;4,924449921;4,909739971;5,062630177;5,698679924;5,572189808;;5,525300026;5,601349831;5,55452013;5,427959919;5,452569962;5,204370022;5,261159897;5,439350128;5,906829834;;;
Georgia;GEO;;;;;6,915659904;;;;2,108880043;2,15512991;2,181050062;2,137500048;2,235019922;2,065599918;2,914200068;2,484319925;3,00364995;2,696870089;2,919549942;3,222379923;2,761793334;2,514919996;1,860339999;2,833096686;2,941139477;3,108703689;3,523380041;3,524420023;3,460949898;3,829859972;3,809511307;3,594419956;3,754980087;3,709180117;3,980116821
Ghana;GHA;;;;;;;;;;4,110370159;;5,354440212;;;7,535580158;7,42208004;5,147940159;5,519869804;5,757959843;5,317440033;5,540599823;8,14097023;7,919139862;4,576469898;4,39978981;4,434050083;4,394519806;3,533629894;3,886130095;3,153071148;3,409159914;3,400504268;2,909638316;;
Gibraltar;GIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guinea;GIN;;1,382910013;1,376009941;1,432330012;;;;;;1,61954999;1,778650045;1,427850008;1,778970003;1,626129985;1,515689969;1,268149972;;;1,581120014;2,207250118;2,551189899;2,287420034;1,833709955;2,63421011;2,422810078;2,517139912;2,544500113;2,320339918;2,384320021;1,858129978;2,448060036;2,040748206;2,00722303;1,724708791;
Gambia, The;GMB;2,825839996;3,780610085;1,169839978;;;2,553560019;2,566279888;;;1,565129995;1,465870023;1,158100009;1,44291997;1,363379955;0,622470021;0,691879988;0,751630008;0,81686002;2,181299925;1,908139944;2,563220024;2,50116992;2,637569904;1,818390012;2,230940104;2,160029888;2,024430037;2,459194451;2,365439892;2,808097033;2,887345698;3,044776946;2,891687446;2,808381565;
Guinea-Bissau;GNB;;;;;;;;;;2,03237009;;;;;;;;;;;1,682209969;1,765930057;1,886379957;2,010270119;;;;;;;;;;;
Equatorial Guinea;GNQ;;;;;;;;;2,187979937;;;;;;;;;;;;;;;;;;;;;;;;;;
Greece;GRC;2,074939966;1,961619973;;;;;;;2,992330074;3,148230076;3,350850105;3,473089933;3,522540092;3,524070024;3,760580063;4,054910183;;;;;;;;;;3,682399988;;3,467780113;3,576270103;3,550620079;;;3,375479937;;
Grenada;GRD;;;;;;;;;;;;;;3,926739931;;;;;;;5,075082335;5,485323421;5,072258807;;4,477565948;4,23861036;;3,173799992;3,559193419;;;4,090303342;4,037672849;5,12544846;
Greenland;GRL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guatemala;GTM;;;;1,665750027;1,43998003;1,604799986;1,563699961;;;;;;;;;;3,032850027;3,088089943;3,236860037;;2,848649979;2,968650103;3,005249977;2,888089895;2,985620022;3,030329943;2,944740057;2,950099945;3,131939888;3,192970037;3,294850111;3,091059923;3,208230019;3,106339931;
Guam;GUM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guyana;GUY;;;;;3,724450111;3,609339952;;;;8,561059952;8,484149933;8,397299767;8,365539551;6,955900192;5,51293993;8,139730453;3,118910074;2,391170025;;2,150579929;2,409389973;2,506690025;2,241319895;;4,360330105;3,895699978;4,737750053;4,66478014;4,45058012;;;;;;
High income;HIC;;4,784739971;4,890619993;4,953754902;4,731299877;4,592730045;4,481690168;;4,444459915;4,662415028;4,658780098;4,755759954;4,700484991;4,663924932;4,875669956;4,809350014;4,836530209;4,674960136;4,796875;5,062630177;5,081260204;4,856639862;4,782320023;4,780069828;4,825829983;4,774529934;4,799849987;4,689909935;4,623439789;4,627934933;4,876019955;4,793294907;4,655089855;;
